"REPORTER","Reporter Country","PARTNER","Partner Country","COM_H3","Commodity","MEASURE","Measure","TIME","Time","Value","Flag Codes","Flags"
"PRY","Paraguay","BRA","Brazil","2512","2512: Siliceous fossil meals (for example, kieselguhr, tripolite and diatomite) and similar siliceous earths, whether or not calcined, of an apparent specific gravity of 1 or less.","1","Value","2015","2015",0.065,,
"PRY","Paraguay","BRA","Brazil","2512","2512: Siliceous fossil meals (for example, kieselguhr, tripolite and diatomite) and similar siliceous earths, whether or not calcined, of an apparent specific gravity of 1 or less.","1","Value","2016","2016",0.058,,
"PRY","Paraguay","BRA","Brazil","2512","2512: Siliceous fossil meals (for example, kieselguhr, tripolite and diatomite) and similar siliceous earths, whether or not calcined, of an apparent specific gravity of 1 or less.","1","Value","2017","2017",0.051,,
"PRY","Paraguay","BRA","Brazil","2512","2512: Siliceous fossil meals (for example, kieselguhr, tripolite and diatomite) and similar siliceous earths, whether or not calcined, of an apparent specific gravity of 1 or less.","1","Value","2018","2018",0.047,,
"PRY","Paraguay","BRA","Brazil","2512","2512: Siliceous fossil meals (for example, kieselguhr, tripolite and diatomite) and similar siliceous earths, whether or not calcined, of an apparent specific gravity of 1 or less.","1","Value","2019","2019",0.047,,
"PRY","Paraguay","BRA","Brazil","7603","7603: Aluminium powders and flakes.","1","Value","2015","2015",0.083,,
"PRY","Paraguay","BRA","Brazil","7603","7603: Aluminium powders and flakes.","1","Value","2016","2016",0.082,,
"PRY","Paraguay","BRA","Brazil","7603","7603: Aluminium powders and flakes.","1","Value","2017","2017",0.081,,
"PRY","Paraguay","BRA","Brazil","7603","7603: Aluminium powders and flakes.","1","Value","2018","2018",0.084,,
"PRY","Paraguay","BRA","Brazil","7603","7603: Aluminium powders and flakes.","1","Value","2019","2019",0.083,,
"PRY","Paraguay","BRA","Brazil","0806","0806: Grapes, fresh or dried.","1","Value","2015","2015",0.049,,
"PRY","Paraguay","BRA","Brazil","0806","0806: Grapes, fresh or dried.","1","Value","2016","2016",0.051,,
"PRY","Paraguay","BRA","Brazil","0806","0806: Grapes, fresh or dried.","1","Value","2017","2017",0.053,,
"PRY","Paraguay","BRA","Brazil","0806","0806: Grapes, fresh or dried.","1","Value","2018","2018",0.046,,
"PRY","Paraguay","BRA","Brazil","0806","0806: Grapes, fresh or dried.","1","Value","2019","2019",0.046,,
"PRY","Paraguay","BRA","Brazil","8405","8405: Producer gas or water gas generators, with or without their purifiers; acetylene gas generators and similar water process gas generators, with or without their purifiers.","1","Value","2015","2015",0.017,,
"PRY","Paraguay","BRA","Brazil","8405","8405: Producer gas or water gas generators, with or without their purifiers; acetylene gas generators and similar water process gas generators, with or without their purifiers.","1","Value","2016","2016",0.016,,
"PRY","Paraguay","BRA","Brazil","8405","8405: Producer gas or water gas generators, with or without their purifiers; acetylene gas generators and similar water process gas generators, with or without their purifiers.","1","Value","2017","2017",0.015,,
"PRY","Paraguay","BRA","Brazil","8405","8405: Producer gas or water gas generators, with or without their purifiers; acetylene gas generators and similar water process gas generators, with or without their purifiers.","1","Value","2018","2018",0.021,,
"PRY","Paraguay","BRA","Brazil","8405","8405: Producer gas or water gas generators, with or without their purifiers; acetylene gas generators and similar water process gas generators, with or without their purifiers.","1","Value","2019","2019",0.021,,
"PRY","Paraguay","BRA","Brazil","6217","6217: Other made up clothing accessories; parts of garments or of clothing accessories, other than those of heading 62.12.","1","Value","2015","2015",0.027,,
"PRY","Paraguay","BRA","Brazil","6217","6217: Other made up clothing accessories; parts of garments or of clothing accessories, other than those of heading 62.12.","1","Value","2016","2016",0.029,,
"PRY","Paraguay","BRA","Brazil","6217","6217: Other made up clothing accessories; parts of garments or of clothing accessories, other than those of heading 62.12.","1","Value","2017","2017",0.032,,
"PRY","Paraguay","BRA","Brazil","6217","6217: Other made up clothing accessories; parts of garments or of clothing accessories, other than those of heading 62.12.","1","Value","2018","2018",0.033,,
"PRY","Paraguay","BRA","Brazil","6217","6217: Other made up clothing accessories; parts of garments or of clothing accessories, other than those of heading 62.12.","1","Value","2019","2019",0.033,,
"PRY","Paraguay","BRA","Brazil","5402","5402: Synthetic filament yarn (other than sewing thread), not put up for retail sale, including synthetic monofilament of less than 67 decitex.","1","Value","2015","2015",0.057,,
"PRY","Paraguay","BRA","Brazil","5402","5402: Synthetic filament yarn (other than sewing thread), not put up for retail sale, including synthetic monofilament of less than 67 decitex.","1","Value","2016","2016",0.053,,
"PRY","Paraguay","BRA","Brazil","5402","5402: Synthetic filament yarn (other than sewing thread), not put up for retail sale, including synthetic monofilament of less than 67 decitex.","1","Value","2017","2017",0.05,,
"PRY","Paraguay","BRA","Brazil","5402","5402: Synthetic filament yarn (other than sewing thread), not put up for retail sale, including synthetic monofilament of less than 67 decitex.","1","Value","2018","2018",0.065,,
"PRY","Paraguay","BRA","Brazil","5402","5402: Synthetic filament yarn (other than sewing thread), not put up for retail sale, including synthetic monofilament of less than 67 decitex.","1","Value","2019","2019",0.064,,
"PRY","Paraguay","BRA","Brazil","6904","6904: Ceramic building bricks, flooring blocks, support or filler tiles and the like.","1","Value","2015","2015",0.044,,
"PRY","Paraguay","BRA","Brazil","6904","6904: Ceramic building bricks, flooring blocks, support or filler tiles and the like.","1","Value","2016","2016",0.034,,
"PRY","Paraguay","BRA","Brazil","6904","6904: Ceramic building bricks, flooring blocks, support or filler tiles and the like.","1","Value","2017","2017",0.024,,
"PRY","Paraguay","BRA","Brazil","6904","6904: Ceramic building bricks, flooring blocks, support or filler tiles and the like.","1","Value","2018","2018",0.014,,
"PRY","Paraguay","BRA","Brazil","6904","6904: Ceramic building bricks, flooring blocks, support or filler tiles and the like.","1","Value","2019","2019",0.014,,
"PRY","Paraguay","BRA","Brazil","6913","6913: Statuettes and other ornamental ceramic articles.","1","Value","2015","2015",0.046,,
"PRY","Paraguay","BRA","Brazil","6913","6913: Statuettes and other ornamental ceramic articles.","1","Value","2016","2016",0.039,,
"PRY","Paraguay","BRA","Brazil","6913","6913: Statuettes and other ornamental ceramic articles.","1","Value","2017","2017",0.032,,
"PRY","Paraguay","BRA","Brazil","6913","6913: Statuettes and other ornamental ceramic articles.","1","Value","2018","2018",0.036,,
"PRY","Paraguay","BRA","Brazil","6913","6913: Statuettes and other ornamental ceramic articles.","1","Value","2019","2019",0.035,,
"PRY","Paraguay","BRA","Brazil","3703","3703: Photographic paper, paperboard and textiles, sensitised, unexposed.","1","Value","2015","2015",0.029,,
"PRY","Paraguay","BRA","Brazil","3703","3703: Photographic paper, paperboard and textiles, sensitised, unexposed.","1","Value","2016","2016",0.03,,
"PRY","Paraguay","BRA","Brazil","3703","3703: Photographic paper, paperboard and textiles, sensitised, unexposed.","1","Value","2017","2017",0.031,,
"PRY","Paraguay","BRA","Brazil","3703","3703: Photographic paper, paperboard and textiles, sensitised, unexposed.","1","Value","2018","2018",0.054,,
"PRY","Paraguay","BRA","Brazil","3703","3703: Photographic paper, paperboard and textiles, sensitised, unexposed.","1","Value","2019","2019",0.054,,
"PRY","Paraguay","BRA","Brazil","3201","3201: Tanning extracts of vegetable origin; tannins and their salts, ethers, esters and other derivatives.","1","Value","2015","2015",0.09,,
"PRY","Paraguay","BRA","Brazil","3201","3201: Tanning extracts of vegetable origin; tannins and their salts, ethers, esters and other derivatives.","1","Value","2016","2016",0.089,,
"PRY","Paraguay","BRA","Brazil","3201","3201: Tanning extracts of vegetable origin; tannins and their salts, ethers, esters and other derivatives.","1","Value","2017","2017",0.088,,
"PRY","Paraguay","BRA","Brazil","3201","3201: Tanning extracts of vegetable origin; tannins and their salts, ethers, esters and other derivatives.","1","Value","2018","2018",0.081,,
"PRY","Paraguay","BRA","Brazil","3201","3201: Tanning extracts of vegetable origin; tannins and their salts, ethers, esters and other derivatives.","1","Value","2019","2019",0.081,,
"PRY","Paraguay","BRA","Brazil","9029","9029: Revolution counters, production counters, taximeters, mileometers, pedometers and the like; speed indicators and tachometers, other than those of heading 90.14 or 90.15; stroboscopes.","1","Value","2015","2015",0.054,,
"PRY","Paraguay","BRA","Brazil","9029","9029: Revolution counters, production counters, taximeters, mileometers, pedometers and the like; speed indicators and tachometers, other than those of heading 90.14 or 90.15; stroboscopes.","1","Value","2016","2016",0.054,,
"PRY","Paraguay","BRA","Brazil","9029","9029: Revolution counters, production counters, taximeters, mileometers, pedometers and the like; speed indicators and tachometers, other than those of heading 90.14 or 90.15; stroboscopes.","1","Value","2017","2017",0.054,,
"PRY","Paraguay","BRA","Brazil","9029","9029: Revolution counters, production counters, taximeters, mileometers, pedometers and the like; speed indicators and tachometers, other than those of heading 90.14 or 90.15; stroboscopes.","1","Value","2018","2018",0.053,,
"PRY","Paraguay","BRA","Brazil","9029","9029: Revolution counters, production counters, taximeters, mileometers, pedometers and the like; speed indicators and tachometers, other than those of heading 90.14 or 90.15; stroboscopes.","1","Value","2019","2019",0.053,,
"PRY","Paraguay","BRA","Brazil","6307","6307: Other made up articles, including dress patterns.","1","Value","2015","2015",0.044,,
"PRY","Paraguay","BRA","Brazil","6307","6307: Other made up articles, including dress patterns.","1","Value","2016","2016",0.04,,
"PRY","Paraguay","BRA","Brazil","6307","6307: Other made up articles, including dress patterns.","1","Value","2017","2017",0.036,,
"PRY","Paraguay","BRA","Brazil","6307","6307: Other made up articles, including dress patterns.","1","Value","2018","2018",0.039,,
"PRY","Paraguay","BRA","Brazil","6307","6307: Other made up articles, including dress patterns.","1","Value","2019","2019",0.039,,
"PRY","Paraguay","BRA","Brazil","7019","7019: Glass fibres (including glass wool) and articles thereof (for example, yarn, woven fabrics).","1","Value","2015","2015",0.07,,
"PRY","Paraguay","BRA","Brazil","7019","7019: Glass fibres (including glass wool) and articles thereof (for example, yarn, woven fabrics).","1","Value","2016","2016",0.071,,
"PRY","Paraguay","BRA","Brazil","7019","7019: Glass fibres (including glass wool) and articles thereof (for example, yarn, woven fabrics).","1","Value","2017","2017",0.073,,
"PRY","Paraguay","BRA","Brazil","7019","7019: Glass fibres (including glass wool) and articles thereof (for example, yarn, woven fabrics).","1","Value","2018","2018",0.095,,
"PRY","Paraguay","BRA","Brazil","7019","7019: Glass fibres (including glass wool) and articles thereof (for example, yarn, woven fabrics).","1","Value","2019","2019",0.094,,
"PRY","Paraguay","BRA","Brazil","5203","5203: Cotton, carded or combed.","1","Value","2015","2015",0.051,,
"PRY","Paraguay","BRA","Brazil","5203","5203: Cotton, carded or combed.","1","Value","2016","2016",0.048,,
"PRY","Paraguay","BRA","Brazil","5203","5203: Cotton, carded or combed.","1","Value","2017","2017",0.046,,
"PRY","Paraguay","BRA","Brazil","5203","5203: Cotton, carded or combed.","1","Value","2018","2018",0.025,,
"PRY","Paraguay","BRA","Brazil","5203","5203: Cotton, carded or combed.","1","Value","2019","2019",0.025,,
"PRY","Paraguay","BRA","Brazil","4823","4823: Other paper, paperboard, cellulose wadding and webs of cellulose fibres, cut to size or shape; other articles of paper pulp, paper, paperboard, cellulose wadding or webs of cellulose fibres.","1","Value","2015","2015",0.068,,
"PRY","Paraguay","BRA","Brazil","4823","4823: Other paper, paperboard, cellulose wadding and webs of cellulose fibres, cut to size or shape; other articles of paper pulp, paper, paperboard, cellulose wadding or webs of cellulose fibres.","1","Value","2016","2016",0.074,,
"PRY","Paraguay","BRA","Brazil","4823","4823: Other paper, paperboard, cellulose wadding and webs of cellulose fibres, cut to size or shape; other articles of paper pulp, paper, paperboard, cellulose wadding or webs of cellulose fibres.","1","Value","2017","2017",0.08,,
"PRY","Paraguay","BRA","Brazil","4823","4823: Other paper, paperboard, cellulose wadding and webs of cellulose fibres, cut to size or shape; other articles of paper pulp, paper, paperboard, cellulose wadding or webs of cellulose fibres.","1","Value","2018","2018",0.085,,
"PRY","Paraguay","BRA","Brazil","4823","4823: Other paper, paperboard, cellulose wadding and webs of cellulose fibres, cut to size or shape; other articles of paper pulp, paper, paperboard, cellulose wadding or webs of cellulose fibres.","1","Value","2019","2019",0.085,,
"PRY","Paraguay","BRA","Brazil","6405","6405: Other footwear.","1","Value","2015","2015",0.034,,
"PRY","Paraguay","BRA","Brazil","6405","6405: Other footwear.","1","Value","2016","2016",0.027,,
"PRY","Paraguay","BRA","Brazil","6405","6405: Other footwear.","1","Value","2017","2017",0.019,,
